First Year Degree Engineering - First Round - Closing Rank - Institute Wise (A.Y. 2024-25),,,,,,,
,,,,,,,
Inst_Name,Course_name,Alloted_Cat,Quota,Institute Type,First Rank,Last Rank,
"SAL INSTITUTE OF TECH. & ENGG. RESEARCH, AHMEDABAD",COMPUTER SCIENCE & ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),SC,GUJCET-Based,Self-Finance,30098.00,32344.00,
"SAL INSTITUTE OF TECH. & ENGG. RESEARCH, AHMEDABAD",COMPUTER ENGINEERING,SC,GUJCET-Based,Self-Finance,33589.00,33589.00,
"SAL INSTITUTE OF TECH. & ENGG. RESEARCH, AHMEDABAD",COMPUTER SCIENCE & ENGINEERING,SC,GUJCET-Based,Self-Finance,33793.00,33793.00,
"SAL INSTITUTE OF TECH. & ENGG. RESEARCH, AHMEDABAD",ELECTRONICS & COMMUNICATION ENGINEERING,EWS,GUJCET-Based,Self-Finance,33989.00,35205.00,
"SAL INSTITUTE OF TECH. & ENGG. RESEARCH, AHMEDABAD",ELECTRONICS & COMMUNICATION ENGINEERING,SEBC,GUJCET-Based,Self-Finance,36867.00,36867.00,
"SANJAYBHAI RAJGURU COLLEGE OF ENGG. , RAJKOT",ELECTRONICS & COMMUNICATION ENGINEERING,GEN,GUJCET-Based,Self-Finance,37264.00,37264.00,
"SANKALCHAND  PATEL COLLEGE OF  ENGG.,  VISNAGAR",COMPUTER ENGINEERING,GEN,GUJCET-Based,Self-Finance,4528.00,37949.00,
"SANKALCHAND  PATEL COLLEGE OF  ENGG.,  VISNAGAR",COMPUTER ENGINEERING - TFWS,TFWs,GUJCET-Based,Self-Finance,9105.00,14170.00,
"SANKALCHAND  PATEL COLLEGE OF  ENGG.,  VISNAGAR",ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,GEN,GUJCET-Based,Self-Finance,9467.00,36119.00,
"SANKALCHAND  PATEL COLLEGE OF  ENGG.,  VISNAGAR",INFORMATION TECHNOLOGY - TFWS,TFWs,GUJCET-Based,Self-Finance,12632.00,17385.00,
"SANKALCHAND  PATEL COLLEGE OF  ENGG.,  VISNAGAR",INFORMATION TECHNOLOGY,GEN,GUJCET-Based,Self-Finance,14167.00,38847.00,
"SANKALCHAND  PATEL COLLEGE OF  ENGG.,  VISNAGAR",CIVIL ENGINEERING,GEN,GUJCET-Based,Self-Finance,23000.00,32155.00,
"SARDAR PATEL COLLEGE OF ENGINEERING, BAKROL ANAND",COMPUTER SCIENCE & ENGINEERING,GEN,GUJCET-Based,Self-Finance,1287.00,18262.00,
"SARDAR PATEL COLLEGE OF ENGINEERING, BAKROL ANAND",COMPUTER ENGINEERING,GEN,GUJCET-Based,Self-Finance,5905.00,18183.00,
"SARDAR PATEL COLLEGE OF ENGINEERING, BAKROL ANAND",INFORMATION TECHNOLOGY,GEN,GUJCET-Based,Self-Finance,6802.00,23721.00,
"SARDAR PATEL COLLEGE OF ENGINEERING, BAKROL ANAND",INFORMATION TECHNOLOGY - TFWS,TFWs,GUJCET-Based,Self-Finance,8589.00,12158.00,
"SARDAR PATEL COLLEGE OF ENGINEERING, BAKROL ANAND",COMPUTER SCIENCE & ENGINEERING,EWS,GUJCET-Based,Self-Finance,20053.00,21802.00,
"SARDAR PATEL COLLEGE OF ENGINEERING, BAKROL ANAND",COMPUTER ENGINEERING,EWS,GUJCET-Based,Self-Finance,20326.00,23199.00,
"SARDAR PATEL COLLEGE OF ENGINEERING, BAKROL ANAND",COMPUTER ENGINEERING,SEBC,GUJCET-Based,Self-Finance,20713.00,30180.00,
"SARDAR PATEL COLLEGE OF ENGINEERING, BAKROL ANAND",COMPUTER ENGINEERING,SC,GUJCET-Based,Self-Finance,20786.00,27680.00,
"SARDAR PATEL COLLEGE OF ENGINEERING, BAKROL ANAND",COMPUTER SCIENCE & ENGINEERING,SEBC,GUJCET-Based,Self-Finance,21723.00,30945.00,
"SARDAR PATEL COLLEGE OF ENGINEERING, BAKROL ANAND",MECHANICAL ENGINEERING,GEN,GUJCET-Based,Self-Finance,24092.00,36588.00,
"SARDAR PATEL COLLEGE OF ENGINEERING, BAKROL ANAND",INFORMATION TECHNOLOGY,EWS,GUJCET-Based,Self-Finance,24163.00,24302.00,
"SARDAR PATEL COLLEGE OF ENGINEERING, BAKROL ANAND",ELECTRICAL ENGINEERING,GEN,GUJCET-Based,Self-Finance,24553.00,34997.00,
"SARDAR PATEL COLLEGE OF ENGINEERING, BAKROL ANAND",INFORMATION TECHNOLOGY,SEBC,GUJCET-Based,Self-Finance,25252.00,36520.00,
"SARDAR PATEL COLLEGE OF ENGINEERING, BAKROL ANAND",COMPUTER ENGINEERING,ST,GUJCET-Based,Self-Finance,25470.00,25470.00,
"SARDAR PATEL COLLEGE OF ENGINEERING, BAKROL ANAND",CIVIL ENGINEERING,GEN,GUJCET-Based,Self-Finance,25888.00,38798.00,
"SARDAR PATEL COLLEGE OF ENGINEERING, BAKROL ANAND",INFORMATION TECHNOLOGY,SC,GUJCET-Based,Self-Finance,32471.00,32471.00,
"SARDAR PATEL COLLEGE OF ENGINEERING, BAKROL ANAND",COMPUTER SCIENCE & ENGINEERING,SC,GUJCET-Based,Self-Finance,36121.00,38953.00,
"SARDAR VALLABHBHAI GLOBAL University - UCP Institute of Technology, Ahmedabad",COMPUTER SCIENCE & ENGINEERING,GEN,GUJCET-Based,Self-Finance,4641.00,30473.00,
"SARDAR VALLABHBHAI GLOBAL University - UCP Institute of Technology, Ahmedabad",COMPUTER SCIENCE & ENGINEERING - TFWS,TFWs,GUJCET-Based,Self-Finance,5717.00,9827.00,
"SARDAR VALLABHBHAI GLOBAL University - UCP Institute of Technology, Ahmedabad",COMPUTER SCIENCE & ENGINEERING,EWS,GUJCET-Based,Self-Finance,31275.00,37933.00,
"SARDAR VALLABHBHAI GLOBAL University - UCP Institute of Technology, Ahmedabad",COMPUTER SCIENCE & ENGINEERING,ESM,GUJCET-Based,Self-Finance,31764.00,31764.00,
"SARDAR VALLABHBHAI GLOBAL University - UCP Institute of Technology, Ahmedabad",COMPUTER SCIENCE & ENGINEERING,SEBC,GUJCET-Based,Self-Finance,32554.00,37572.00,
"SARDAR VALLABHBHAI PATEL INSTITUTE OF TECH.,VASAD",AERONAUTICAL ENGINEERING,GEN,GUJCET-Based,Self-Finance,333.00,13910.00,
"SARDAR VALLABHBHAI PATEL INSTITUTE OF TECH.,VASAD",COMPUTER ENGINEERING,GEN,GUJCET-Based,Self-Finance,851.00,7012.00,
"SARDAR VALLABHBHAI PATEL INSTITUTE OF TECH.,VASAD",AERONAUTICAL ENGINEERING - TFWS,TFWs,GUJCET-Based,Self-Finance,930.00,4677.00,
"SARDAR VALLABHBHAI PATEL INSTITUTE OF TECH.,VASAD",COMPUTER ENGINEERING - TFWS,TFWs,GUJCET-Based,Self-Finance,1415.00,4687.00,
"SARDAR VALLABHBHAI PATEL INSTITUTE OF TECH.,VASAD",COMPUTER SCIENCE & DESIGN,GEN,GUJCET-Based,Self-Finance,3575.00,9620.00,
"SARDAR VALLABHBHAI PATEL INSTITUTE OF TECH.,VASAD",COMPUTER SCIENCE & DESIGN - TFW,TFWs,GUJCET-Based,Self-Finance,3663.00,5075.00,
"SARDAR VALLABHBHAI PATEL INSTITUTE OF TECH.,VASAD",INFORMATION TECHNOLOGY - TFWS,TFWs,GUJCET-Based,Self-Finance,4052.00,5838.00,
"SARDAR VALLABHBHAI PATEL INSTITUTE OF TECH.,VASAD",INFORMATION TECHNOLOGY,GEN,GUJCET-Based,Self-Finance,4439.00,9109.00,
"SARDAR VALLABHBHAI PATEL INSTITUTE OF TECH.,VASAD",ELECTRONICS & COMMUNICATION ENGINEERING - TFWS,TFWs,GUJCET-Based,Self-Finance,4806.00,9163.00,
"SARDAR VALLABHBHAI PATEL INSTITUTE OF TECH.,VASAD",ELECTRICAL ENGINEERING,GEN,GUJCET-Based,Self-Finance,6242.00,38047.00,
"SARDAR VALLABHBHAI PATEL INSTITUTE OF TECH.,VASAD",COMPUTER ENGINEERING,EWS,GUJCET-Based,Self-Finance,7082.00,7848.00,
"SARDAR VALLABHBHAI PATEL INSTITUTE OF TECH.,VASAD",COMPUTER ENGINEERING,SEBC,GUJCET-Based,Self-Finance,7095.00,13610.00,
"SARDAR VALLABHBHAI PATEL INSTITUTE OF TECH.,VASAD",ELECTRONICS & COMMUNICATION ENGINEERING,GEN,GUJCET-Based,Self-Finance,7524.00,12130.00,
"SARDAR VALLABHBHAI PATEL INSTITUTE OF TECH.,VASAD",INFORMATION TECHNOLOGY,EWS,GUJCET-Based,Self-Finance,9155.00,10014.00,
"SARDAR VALLABHBHAI PATEL INSTITUTE OF TECH.,VASAD",MECHANICAL ENGINEERING,GEN,GUJCET-Based,Self-Finance,9168.00,19724.00,
"SARDAR VALLABHBHAI PATEL INSTITUTE OF TECH.,VASAD",COMPUTER SCIENCE & DESIGN,EWS,GUJCET-Based,Self-Finance,9691.00,10462.00,
"SARDAR VALLABHBHAI PATEL INSTITUTE OF TECH.,VASAD",COMPUTER SCIENCE & DESIGN,SEBC,GUJCET-Based,Self-Finance,10506.00,17766.00,
"SARDAR VALLABHBHAI PATEL INSTITUTE OF TECH.,VASAD",COMPUTER ENGINEERING,SC,GUJCET-Based,Self-Finance,11204.00,19521.00,
"SARDAR VALLABHBHAI PATEL INSTITUTE OF TECH.,VASAD",INFORMATION TECHNOLOGY,SEBC,GUJCET-Based,Self-Finance,11655.00,16803.00,
"SARDAR VALLABHBHAI PATEL INSTITUTE OF TECH.,VASAD",ELECTRONICS & COMMUNICATION ENGINEERING,EWS,GUJCET-Based,Self-Finance,12924.00,13052.00,
"SARDAR VALLABHBHAI PATEL INSTITUTE OF TECH.,VASAD",COMPUTER SCIENCE & DESIGN,SC,GUJCET-Based,Self-Finance,13290.00,23182.00,
"SARDAR VALLABHBHAI PATEL INSTITUTE OF TECH.,VASAD",AERONAUTICAL ENGINEERING,SEBC,GUJCET-Based,Self-Finance,14975.00,28089.00,
"SARDAR VALLABHBHAI PATEL INSTITUTE OF TECH.,VASAD",AERONAUTICAL ENGINEERING,EWS,GUJCET-Based,Self-Finance,15020.00,20272.00,
"SARDAR VALLABHBHAI PATEL INSTITUTE OF TECH.,VASAD",COMPUTER ENGINEERING,ESM,GUJCET-Based,Self-Finance,16692.00,16692.00,
"SARDAR VALLABHBHAI PATEL INSTITUTE OF TECH.,VASAD",ELECTRONICS & COMMUNICATION ENGINEERING,SEBC,GUJCET-Based,Self-Finance,16858.00,21621.00,
"SARDAR VALLABHBHAI PATEL INSTITUTE OF TECH.,VASAD",INFORMATION TECHNOLOGY,SC,GUJCET-Based,Self-Finance,17794.00,26923.00,
"SARDAR VALLABHBHAI PATEL INSTITUTE OF TECH.,VASAD",CIVIL ENGINEERING,GEN,GUJCET-Based,Self-Finance,18733.00,38600.00,
"SARDAR VALLABHBHAI PATEL INSTITUTE OF TECH.,VASAD",COMPUTER SCIENCE & DESIGN,ST,GUJCET-Based,Self-Finance,19641.00,19641.00,
"SARDAR VALLABHBHAI PATEL INSTITUTE OF TECH.,VASAD",INFORMATION TECHNOLOGY,ESM,GUJCET-Based,Self-Finance,21526.00,21526.00,
"SARDAR VALLABHBHAI PATEL INSTITUTE OF TECH.,VASAD",AERONAUTICAL ENGINEERING,ST,GUJCET-Based,Self-Finance,21760.00,21760.00,
"SARDAR VALLABHBHAI PATEL INSTITUTE OF TECH.,VASAD",MECHANICAL ENGINEERING,SEBC,GUJCET-Based,Self-Finance,25218.00,35255.00,
"SARDAR VALLABHBHAI PATEL INSTITUTE OF TECH.,VASAD",MECHANICAL ENGINEERING,EWS,GUJCET-Based,Self-Finance,26380.00,27807.00,
"SARDAR VALLABHBHAI PATEL INSTITUTE OF TECH.,VASAD",MECHANICAL ENGINEERING,SC,GUJCET-Based,Self-Finance,28594.00,38905.00,
"SARDAR VALLABHBHAI PATEL INSTITUTE OF TECH.,VASAD",AERONAUTICAL ENGINEERING,SC,GUJCET-Based,Self-Finance,29775.00,29775.00,
"SARDAR VALLABHBHAI PATEL INSTITUTE OF TECH.,VASAD",COMPUTER ENGINEERING,ST,GUJCET-Based,Self-Finance,35905.00,35905.00,
"SARDAR VALLABHBHAI PATEL INSTITUTE OF TECH.,VASAD",ELECTRONICS & COMMUNICATION ENGINEERING,SC,GUJCET-Based,Self-Finance,36889.00,36889.00,
"SARVAJANIK COLLEGE OF ENGG. & TECH. , SURAT",COMPUTER ENGINEERING - TFWS,TFWs,GUJCET-Based,Self-Finance,406.00,1471.00,
"SARVAJANIK COLLEGE OF ENGG. & TECH. , SURAT",COMPUTER ENGINEERING,GEN,GUJCET-Based,Self-Finance,1200.00,4559.00,
"SARVAJANIK COLLEGE OF ENGG. & TECH. , SURAT",INFORMATION TECHNOLOGY - TFWS,TFWs,GUJCET-Based,Self-Finance,1842.00,2426.00,
"SARVAJANIK COLLEGE OF ENGG. & TECH. , SURAT",CIVIL ENGINEERING,GEN,GUJCET-Based,Self-Finance,2104.00,36262.00,
"SARVAJANIK COLLEGE OF ENGG. & TECH. , SURAT",ARTIFICIAL INTELLIGENCE AND DATA SCIENCE - TFWS,TFWs,GUJCET-Based,Self-Finance,2129.00,3728.00,
"SARVAJANIK COLLEGE OF ENGG. & TECH. , SURAT",INFORMATION TECHNOLOGY,GEN,GUJCET-Based,Self-Finance,2179.00,6666.00,
"SARVAJANIK COLLEGE OF ENGG. & TECH. , SURAT",ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,GEN,GUJCET-Based,Self-Finance,3086.00,7056.00,
"SARVAJANIK COLLEGE OF ENGG. & TECH. , SURAT",ELECTRONICS & COMMUNICATION ENGINEERING,GEN,GUJCET-Based,Self-Finance,4167.00,12805.00,
"SARVAJANIK COLLEGE OF ENGG. & TECH. , SURAT",ELECTRONICS & COMMUNICATION ENGINEERING - TFWS,TFWs,GUJCET-Based,Self-Finance,4564.00,5344.00,
"SARVAJANIK COLLEGE OF ENGG. & TECH. , SURAT",COMPUTER ENGINEERING,EWS,GUJCET-Based,Self-Finance,4617.00,5089.00,
"SARVAJANIK COLLEGE OF ENGG. & TECH. , SURAT",COMPUTER ENGINEERING,SEBC,GUJCET-Based,Self-Finance,4892.00,9302.00,
"SARVAJANIK COLLEGE OF ENGG. & TECH. , SURAT",COMPUTER ENGINEERING,ST,GUJCET-Based,Self-Finance,5891.00,36395.00,
"SARVAJANIK COLLEGE OF ENGG. & TECH. , SURAT",COMPUTER ENGINEERING,SC,GUJCET-Based,Self-Finance,6006.00,22332.00,
"SARVAJANIK COLLEGE OF ENGG. & TECH. , SURAT",INFORMATION TECHNOLOGY,EWS,GUJCET-Based,Self-Finance,6694.00,7096.00,
"SARVAJANIK COLLEGE OF ENGG. & TECH. , SURAT",CHEMICAL ENGINEERING,GEN,GUJCET-Based,Self-Finance,6736.00,27251.00,
"SARVAJANIK COLLEGE OF ENGG. & TECH. , SURAT",ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,SEBC,GUJCET-Based,Self-Finance,7120.00,13304.00,
"SARVAJANIK COLLEGE OF ENGG. & TECH. , SURAT",INSTRUMENTATION & CONTROL ENGINEERING - TFWS,TFWs,GUJCET-Based,Self-Finance,7124.00,12226.00,
"SARVAJANIK COLLEGE OF ENGG. & TECH. , SURAT",ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,EWS,GUJCET-Based,Self-Finance,7251.00,7636.00,
"SARVAJANIK COLLEGE OF ENGG. & TECH. , SURAT",INFORMATION TECHNOLOGY,SEBC,GUJCET-Based,Self-Finance,7659.00,12168.00,
"SARVAJANIK COLLEGE OF ENGG. & TECH. , SURAT",ELECTRICAL ENGINEERING,GEN,GUJCET-Based,Self-Finance,8024.00,23450.00,
"SARVAJANIK COLLEGE OF ENGG. & TECH. , SURAT",ELECTRONICS & COMMUNICATION ENGINEERING,EWS,GUJCET-Based,Self-Finance,13045.00,14661.00,
"SARVAJANIK COLLEGE OF ENGG. & TECH. , SURAT",ELECTRONICS & COMMUNICATION ENGINEERING,SEBC,GUJCET-Based,Self-Finance,13745.00,21388.00,
"SARVAJANIK COLLEGE OF ENGG. & TECH. , SURAT",MECHANICAL ENGINEERING,GEN,GUJCET-Based,Self-Finance,13762.00,30826.00,
"SARVAJANIK COLLEGE OF ENGG. & TECH. , SURAT",INSTRUMENTATION & CONTROL ENGINEERING,GEN,GUJCET-Based,Self-Finance,14359.00,29325.00,
"SARVAJANIK COLLEGE OF ENGG. & TECH. , SURAT",ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,SC,GUJCET-Based,Self-Finance,16982.00,26779.00,
"SARVAJANIK COLLEGE OF ENGG. & TECH. , SURAT",COMPUTER ENGINEERING,ESM,GUJCET-Based,Self-Finance,19756.00,19756.00,
"SARVAJANIK COLLEGE OF ENGG. & TECH. , SURAT",ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,ST,GUJCET-Based,Self-Finance,20011.00,38139.00,
"SARVAJANIK COLLEGE OF ENGG. & TECH. , SURAT",COMPUTER ENGINEERING,GEN-PH,GUJCET-Based,Self-Finance,20560.00,38863.00,
"SARVAJANIK COLLEGE OF ENGG. & TECH. , SURAT",INFORMATION TECHNOLOGY,SC,GUJCET-Based,Self-Finance,24506.00,37450.00,
"SARVAJANIK COLLEGE OF ENGG. & TECH. , SURAT",ELECTRICAL ENGINEERING,SEBC,GUJCET-Based,Self-Finance,25114.00,37501.00,
"SARVAJANIK COLLEGE OF ENGG. & TECH. , SURAT",ELECTRICAL ENGINEERING,EWS,GUJCET-Based,Self-Finance,26191.00,28948.00,
"SARVAJANIK COLLEGE OF ENGG. & TECH. , SURAT",CHEMICAL ENGINEERING,SEBC,GUJCET-Based,Self-Finance,27285.00,35574.00,
"SARVAJANIK COLLEGE OF ENGG. & TECH. , SURAT",CHEMICAL ENGINEERING,EWS,GUJCET-Based,Self-Finance,27406.00,31866.00,
"SARVAJANIK COLLEGE OF ENGG. & TECH. , SURAT",INSTRUMENTATION & CONTROL ENGINEERING,EWS,GUJCET-Based,Self-Finance,30189.00,31820.00,
"SARVAJANIK COLLEGE OF ENGG. & TECH. , SURAT",CHEMICAL ENGINEERING,ST,GUJCET-Based,Self-Finance,30759.00,30759.00,
"SARVAJANIK COLLEGE OF ENGG. & TECH. , SURAT",MECHANICAL ENGINEERING,SEBC,GUJCET-Based,Self-Finance,30830.00,38944.00,
"SARVAJANIK COLLEGE OF ENGG. & TECH. , SURAT",ELECTRONICS & COMMUNICATION ENGINEERING,SC,GUJCET-Based,Self-Finance,31212.00,31212.00,
"SARVAJANIK COLLEGE OF ENGG. & TECH. , SURAT",MECHANICAL ENGINEERING,EWS,GUJCET-Based,Self-Finance,31395.00,33689.00,
"SARVAJANIK COLLEGE OF ENGG. & TECH. , SURAT",CHEMICAL ENGINEERING,SC,GUJCET-Based,Self-Finance,32215.00,32346.00,
"SARVAJANIK COLLEGE OF ENGG. & TECH. , SURAT",INSTRUMENTATION & CONTROL ENGINEERING,SC,GUJCET-Based,Self-Finance,33205.00,33205.00,
"SARVAJANIK COLLEGE OF ENGG. & TECH. , SURAT",MECHANICAL ENGINEERING,ESM,GUJCET-Based,Self-Finance,33268.00,33268.00,
"SARVAJANIK COLLEGE OF ENGG. & TECH. , SURAT",INSTRUMENTATION & CONTROL ENGINEERING,SEBC,GUJCET-Based,Self-Finance,34342.00,34342.00,
"SARVAJANIK COLLEGE OF ENGG. & TECH. , SURAT",MECHANICAL ENGINEERING,SC,GUJCET-Based,Self-Finance,35858.00,35858.00,
"SARVAJANIK COLLEGE OF ENGG. & TECH. , SURAT",CIVIL ENGINEERING,EWS,GUJCET-Based,Self-Finance,36270.00,37921.00,
"SARVAJANIK COLLEGE OF ENGG. & TECH. , SURAT",CIVIL ENGINEERING,ST,GUJCET-Based,Self-Finance,37289.00,38930.00,
"SARVAJANIK COLLEGE OF ENGG. & TECH. , SURAT",ELECTRICAL ENGINEERING,SC,GUJCET-Based,Self-Finance,37439.00,37439.00,
"SARVAJANIK COLLEGE OF ENGG. & TECH. , SURAT",CIVIL ENGINEERING,SEBC,GUJCET-Based,Self-Finance,37611.00,37611.00,
"SCHOOL OF ENGINEERING AND TECHNOLOGY, NAVRACHANA UNIVERSITY, VADODARA",COMPUTER SCIENCE & ENGINEERING,GEN,GUJCET-Based,Self-Finance,4105.00,14492.00,
"SCHOOL OF ENGINEERING AND TECHNOLOGY, NAVRACHANA UNIVERSITY, VADODARA",COMPUTER SCIENCE & ENGINEERING - TFWS,TFWs,GUJCET-Based,Self-Finance,8069.00,10482.00,
"SCHOOL OF ENGINEERING AND TECHNOLOGY, NAVRACHANA UNIVERSITY, VADODARA",COMPUTER SCIENCE & ENGINEERING,EWS,GUJCET-Based,Self-Finance,15058.00,17853.00,
"SCHOOL OF ENGINEERING AND TECHNOLOGY, NAVRACHANA UNIVERSITY, VADODARA",ELECTRICAL AND ELECTRONICS ENGINEERING,GEN,GUJCET-Based,Self-Finance,15191.00,36768.00,
"SCHOOL OF ENGINEERING AND TECHNOLOGY, NAVRACHANA UNIVERSITY, VADODARA",COMPUTER SCIENCE & ENGINEERING,ESM,GUJCET-Based,Self-Finance,16553.00,16553.00,
"SCHOOL OF ENGINEERING AND TECHNOLOGY, NAVRACHANA UNIVERSITY, VADODARA",COMPUTER SCIENCE & ENGINEERING,SEBC,GUJCET-Based,Self-Finance,17514.00,33242.00,
"SCHOOL OF ENGINEERING AND TECHNOLOGY, NAVRACHANA UNIVERSITY, VADODARA",MECHANICAL ENGINEERING,GEN,GUJCET-Based,Self-Finance,20067.00,37663.00,
"SCHOOL OF ENGINEERING AND TECHNOLOGY, NAVRACHANA UNIVERSITY, VADODARA",COMPUTER SCIENCE & ENGINEERING,SC,GUJCET-Based,Self-Finance,25445.00,35298.00,
"SCHOOL OF ENGINEERING AND TECHNOLOGY, NAVRACHANA UNIVERSITY, VADODARA",CIVIL ENGINEERING,GEN,GUJCET-Based,Self-Finance,28936.00,32949.00,
"SCHOOL OF ENGINEERING, INDRASHIL UNIVERSITY, KADI",COMPUTER SCIENCE & ENGINEERING,GEN,GUJCET-Based,Self-Finance,13707.00,38173.00,
"SCHOOL OF ENGINEERING, INDRASHIL UNIVERSITY, KADI",INFORMATION TECHNOLOGY,GEN,GUJCET-Based,Self-Finance,15095.00,37815.00,
"SCHOOL OF ENGINEERING, INDRASHIL UNIVERSITY, KADI",CHEMICAL & BIOCHEMICAL ENGINEERING,GEN,GUJCET-Based,Self-Finance,18773.00,38731.00,
"SCHOOL OF ENGINEERING, INDRASHIL UNIVERSITY, KADI",ELECTRONICS ENGINEERING (VLSI DESIGN AND TECHNOLOGY) - TFW,TFWs,GUJCET-Based,Self-Finance,23200.00,23200.00,
"SCHOOL OF ENGINEERING, INDRASHIL UNIVERSITY, KADI",ELECTRONICS ENGINEERING (VLSI DESIGN AND TECHNOLOGY),GEN,GUJCET-Based,Self-Finance,24876.00,33092.00,
"School of Engineering, Plastindia International University, Vapi",PLASTIC AND POLYMER ENGINEERING,GEN,GUJCET-Based,Self-Finance,25256.00,33297.00,
"School of Engineering, Plastindia International University, Vapi",PLASTIC AND POLYMER ENGINEERING- TFWS,TFWs,GUJCET-Based,Self-Finance,33782.00,36057.00,
"SCHOOL OF TECHNOLOGY, GSFC UNIVERSITY,  VADODARA",COMPUTER SCIENCE & ENGINEERING - TFWS,TFWs,GUJCET-Based,Self-Finance,1064.00,9232.00,
"SCHOOL OF TECHNOLOGY, GSFC UNIVERSITY,  VADODARA",COMPUTER SCIENCE & ENGINEERING,GEN,GUJCET-Based,Self-Finance,4420.00,16466.00,
"SCHOOL OF TECHNOLOGY, GSFC UNIVERSITY,  VADODARA",CHEMICAL ENGINEERING - TFWS,TFWs,GUJCET-Based,Self-Finance,6020.00,8672.00,
"SCHOOL OF TECHNOLOGY, GSFC UNIVERSITY,  VADODARA",CHEMICAL ENGINEERING,GEN,GUJCET-Based,Self-Finance,7675.00,16722.00,
"SCHOOL OF TECHNOLOGY, GSFC UNIVERSITY,  VADODARA",CHEMICAL ENGINEERING,EWS,GUJCET-Based,Self-Finance,16750.00,17873.00,
"SCHOOL OF TECHNOLOGY, GSFC UNIVERSITY,  VADODARA",COMPUTER SCIENCE & ENGINEERING,EWS,GUJCET-Based,Self-Finance,17234.00,20814.00,
"SCHOOL OF TECHNOLOGY, GSFC UNIVERSITY,  VADODARA",COMPUTER SCIENCE & ENGINEERING,SEBC,GUJCET-Based,Self-Finance,17286.00,31989.00,
"SCHOOL OF TECHNOLOGY, GSFC UNIVERSITY,  VADODARA",CHEMICAL ENGINEERING,SEBC,GUJCET-Based,Self-Finance,18031.00,22125.00,
"SCHOOL OF TECHNOLOGY, GSFC UNIVERSITY,  VADODARA","FIRE AND ENVIRONMENT, HEALTH, SAFETY ENGINEERING",GEN,GUJCET-Based,Self-Finance,19941.00,38344.00,
"SCHOOL OF TECHNOLOGY, GSFC UNIVERSITY,  VADODARA",COMPUTER SCIENCE & ENGINEERING,SC,GUJCET-Based,Self-Finance,24162.00,34955.00,
"SCHOOL OF TECHNOLOGY, GSFC UNIVERSITY,  VADODARA",CHEMICAL ENGINEERING,SC,GUJCET-Based,Self-Finance,27689.00,36647.00,
"SCHOOL OF TECHNOLOGY, GSFC UNIVERSITY,  VADODARA",COMPUTER SCIENCE & ENGINEERING,ESM,GUJCET-Based,Self-Finance,32234.00,32234.00,
"SCHOOL OF TECHNOLOGY, GSFC UNIVERSITY,  VADODARA",COMPUTER SCIENCE & ENGINEERING,ST,GUJCET-Based,Self-Finance,37585.00,37585.00,
"SHANKERSINH VAGHELA BAPU INSTITUTE OF TECH., UNAVA, GANDHINAGAR",COMPUTER ENGINEERING,GEN,GUJCET-Based,Self-Finance,17735.00,38753.00,
"SHANKERSINH VAGHELA BAPU INSTITUTE OF TECH., UNAVA, GANDHINAGAR",INFORMATION TECHNOLOGY,GEN,GUJCET-Based,Self-Finance,24661.00,37954.00,
"SHANKERSINH VAGHELA BAPU INSTITUTE OF TECH., UNAVA, GANDHINAGAR",ELECTRICAL ENGINEERING,GEN,GUJCET-Based,Self-Finance,35479.00,35479.00,
"SHANKERSINH VAGHELA BAPU INSTITUTE OF TECH., UNAVA, GANDHINAGAR",ELECTRONICS & COMMUNICATION ENGINEERING,GEN,GUJCET-Based,Self-Finance,38198.00,38198.00,
"SHANKERSINH VAGHELA BAPU INSTITUTE OF TECH., UNAVA, GANDHINAGAR",CIVIL ENGINEERING,GEN,GUJCET-Based,Self-Finance,38444.00,38444.00,
"SHANTILAL SHAH ENGINEERING COLLEGE ,BHAVNAGAR",INFORMATION TECHNOLOGY - TFWS,TFWs,GUJCET-Based,Govt/GIA,6726.00,8423.00,
"SHANTILAL SHAH ENGINEERING COLLEGE ,BHAVNAGAR",INFORMATION TECHNOLOGY,GEN,GUJCET-Based,Govt/GIA,7515.00,14092.00,
"SHANTILAL SHAH ENGINEERING COLLEGE ,BHAVNAGAR",INFORMATION TECHNOLOGY,SEBC,GUJCET-Based,Govt/GIA,14108.00,17212.00,
"SHANTILAL SHAH ENGINEERING COLLEGE ,BHAVNAGAR",INFORMATION TECHNOLOGY,EWS,GUJCET-Based,Govt/GIA,14141.00,15761.00,
"SHANTILAL SHAH ENGINEERING COLLEGE ,BHAVNAGAR",ELECTRICAL ENGINEERING,GEN,GUJCET-Based,Govt/GIA,14987.00,38012.00,
"SHANTILAL SHAH ENGINEERING COLLEGE ,BHAVNAGAR",INFORMATION TECHNOLOGY,ST,GUJCET-Based,Govt/GIA,20395.00,20395.00,
"SHANTILAL SHAH ENGINEERING COLLEGE ,BHAVNAGAR",CIVIL ENGINEERING,GEN,GUJCET-Based,Govt/GIA,24351.00,38432.00,
